"GDP pc","Argentina","Australia","Austria","Belgium","Brazil","Canada","Chile","China","Colombia","Denmark","Egypt","Finland","France","Germany","Greece","Iceland","India","Indonesia","Italy","Japan","Korea","Mexico","Malaysia","Netherlands","New Zealand","Norway","Peru","Philippines","Portugal","Russia","S. Africa","Singapore","Spain","Sri Lanka","Sweden","Switzerland","Taiwan","Turkey","United Kingdom","Uruguay","United States","Venezuela"
"Indexes, 2006=100","YPCINXAR","YPCINXASL","YPCINXAUT","YPCINXBE","YPCINXBR","YPCINXCA","YPCINXCHL","YPCINXCH","YPCINXCO","YPCINXDE","YPCINXEG","YPCINXFI","YPCINXFR","YPCINXGE","YPCINXGR","YPCINXICE","YPCINXIN","YPCINXINO","YPCINXIT","YPCINXJA","YPCINXKO","YPCINXME","YPCINXMY","YPCINXNE","YPCINXNZ","YPCINXNO","YPCINXPE","YPCINXPH","YPCINXPO","YPCINXRS","YPCINXSAF","YPCINXSI","YPCINXSP","YPCINXSR","YPCINXSW","YPCINXSZ","YPCINXTA","YPCINXTU","YPCINXUK","YPCINXUR","YPCINXUS","YPCINXVE"
"1870",NA,"13.67015001658725","7.6301767436995069","9.6856388475479385","8.1252619062432085","6.8941307990312577","8.1252468803531155",NA,NA,"8.5944802816472112",NA,"4.7981614745096213","9.4411425303504597","10.749177060539759","9.9681053477008597","3.9024479358608808",NA,NA,"6.6930815387777018","3.1474020918210384",NA,NA,NA,"11.231210158197943","16.796603814526875","4.754912169288219",NA,NA,"6.9157666682392271","11.444467179192618",NA,NA,"7.7642380573640768","16.405295329820927","5.7078859356816105","13.666658916245881",NA,NA,"13.541922146562644","21.915387683299933","6.546872170870615",NA
"1871",NA,"13.76973257410063","8.1598934876334646","9.6527810922125834","8.1252619062432085","7.138245079646949","8.0199521043658191",NA,NA,"8.5712600603311557",NA,"4.7490090427114522","9.8743815028818922","10.805582276969602","9.5633226470141661","3.9713796383602973",NA,NA,"6.6266544752396834","3.1672849979559694",NA,NA,NA,"11.162092863977591","17.336666894928229","4.812526960496526",NA,NA,"6.6152184125375824","11.089535921618101",NA,NA,"8.3436483142376741","15.928437968860099","5.8764299999193392","14.883393359537228",NA,NA,"13.929459189420461","21.927955531460345","6.6688241907856476",NA
"1872",NA,"14.863760006360708","8.1982580582392401","10.164876108339492","8.4080243471974239","6.9375607025751735","8.4915772037600412",NA,NA,"8.9548259632581146",NA,"4.8308688610368655","10.394598372765968","10.988350163990026","9.2892122845276823","3.9573766098193559","18.049208880606933",NA,"6.5304514046122897","3.1844632754665074",NA,NA,NA,"11.286176581825053","19.295322754832839","5.0968339980289148",NA,NA,"6.7679240500927431","10.980760823959207",NA,NA,"9.4505571908767525","15.107475157448512","6.0688139124757585","14.753881431964798",NA,NA,"13.876134217656082","26.571149984190903","6.7696090567993235",NA
"1873",NA,"16.024850589959772","7.9958167827975029","10.151855441181979","8.1585280757672329","7.4936346417197877","8.918213280787489",NA,NA,"8.8424111002135426",NA,"5.0341430848787176","10.24901728907728","11.168353589096983","10.947416962986736","4.1366345361199439","17.409320800366153",NA,"6.5063185120863762","3.2059656426714591",NA,NA,NA,"11.520143095027841","20.767979430865125","5.1808212368227888",NA,NA,"7.0095343809438786","11.023327591580628",NA,NA,"10.253643700875537","15.178759186113405","6.2350615295429792","15.178600097663008",NA,NA,"14.188024781790681","26.296103365961152","6.9226809838199417",NA
"1874",NA,"16.073056993844535","8.3225901145776575","10.404834747870748","8.2832762114823275","7.5417934856010556","8.4156136580683807",NA,NA,"8.9984640186125748",NA,"5.0727159427240602","10.672838748630657","11.279039128485639","10.359361278237438","4.2618129798805011","16.822489762151562",NA,"6.8277542041144148","3.2281295035594328",NA,NA,NA,"11.089117969967612","19.985335981746829","5.3259932049827787",NA,NA,"6.8538317756208134","12.16944695944674",NA,NA,"9.5283764157799755","14.914167614717208","6.0988669783133416","15.970317701460422",NA,NA,"14.133103547180424","23.289357805943567","6.6867229212730717",NA
"1875","15.865184068195237","17.38105591673262","8.3116315420886213","10.29963216380918","8.4080243471974221","7.2580204844758329","8.9725349673392412",NA,NA,"9.0737746933627079",NA,"5.1102292968687753","10.451422838986094","11.606524178863477","9.9217721433724524","4.2430068900451863","19.072008741974155",NA,"6.8222813248036944","3.4585726653255846",NA,NA,NA,"11.729128908959547","19.54022196452954","5.4197479092747578",NA,NA,"6.8040653403450229","11.057392958967565",NA,NA,"9.7441764455388142","15.028823035785299","6.1851987889614062","17.325955732450701",NA,"10.196859911271657","14.363393497288586","19.435920755313035","6.8760961952449593",NA
"1876","15.71417641580461","16.814907774997142","8.4380157737872299","10.349823627958237","8.0919957367191806","6.6760256760892025","8.7408616557441032",NA,NA,"9.1589717194751703",NA,"5.3160916145151482","10.31803979796558","11.604947971946382","9.8776364128769245","4.1738022772364287","16.7246845891158",NA,"6.6613465268344241","3.3497068458861055",NA,NA,NA,"11.758435157478363","19.91239767310649","5.510030471810679",NA,NA,"6.6052975930548881","11.275149251668255",NA,NA,"9.9463172187632694","15.186570627194007","6.5395506017379184","17.10982641904511",NA,"11.462734323060555","14.291676691716662","21.086056876850495","6.8118741392749609",NA
"1877","16.846544649852085","16.940031996429674","8.6828516660622181","10.385676790799215","7.8674490924320084","7.0280465052378229","8.3301934260763311",NA,NA,"8.7914083677890016",NA,"5.1137196513015271","10.271186767342543","11.558892175070362","9.280480116528171","4.2625280105629679","16.137853550901209",NA,"6.6858244513093128","3.4276194951351626",NA,NA,NA,"11.89994932745943","22.071808688295473","5.4835556843634246",NA,NA,"6.8738875783214821","12.34261999419919",NA,NA,"10.911825286643518","15.269684615982241","6.4204557846815264","15.23825789380369",NA,"10.084723716868092","14.328709281347788","21.294049993762851","6.8945040322231526",NA
"1878","15.479649046228401","17.986859397899558","8.9469645017633752","10.595542786044577","8.2500100419583013","6.6609114191391487","8.6993452526089463",NA,NA,"9.034849521010992",NA,"4.9424731386654877","9.6918986269708096","11.922928885812052","10.212000382729315","4.4215587575987287","18.974203568938393",NA,"6.9278224660952299","3.389278019465146",NA,NA,NA,"11.865894669747789","22.107321966553727","5.216625548839195",NA,NA,"6.837461581287398","13.114037978659308",NA,NA,"10.579151459757016","13.80703343155041","6.2912660077985523","14.967987773951114",NA,"9.9398012658818882","14.092498152155772","22.576645186926243","7.0491953945729398",NA
"1879","15.677054360785295","17.672739826435485","8.8244582584981384","10.605218757539635","8.3165423810063519","7.1818064787017049","9.8667964305387788",NA,NA,"9.2392616667885434",NA,"4.9161613831040745","9.5895453616270032","12.056406231705903","10.608382726048792","4.6793584972033164","17.409320800366153",NA,"6.9356496520940603","3.5683439194695392",NA,NA,NA,"11.285407248647291","19.41245950931685","5.1924958140763602",NA,NA,"6.8018057021766287","12.300158875663715",NA,NA,"9.969358533772402","14.812613047832551","6.6819439527300188","14.5278727461816",NA,"7.820626548665663","14.049184065327204","19.465145815236905","7.7796165158534727",NA
"1880","14.89042074938361","18.021790569594057","8.8992346784178054","11.040859207594433","7.9339814314800599","7.3878872445306536","10.915961515891597",NA,NA,"9.378082871364958",NA,"4.8690518645507295","10.163301853268885","11.636197078996155","10.431691920254931","4.9579489583495988","18.289567357688036","16.631000062927139","7.062110887500137","3.6887081173158656",NA,NA,NA,"11.937618435965332","20.265368961607955","5.3128652179893132",NA,NA,"6.7173967414765556","11.390367959998112",NA,NA,"10.788451721598568","15.995960413116119","6.4282143735559281","15.660416795057937",NA,"6.4297186146896621","14.440914500194461","20.85779317413818","8.5383797354699826",NA
"1881","14.667591555976458","18.757692116820138","9.2003397754445402","11.05855327540953","8.0005137705281104","8.2979671400531103","11.124938780365797",NA,NA,"9.3742511203551953",NA,"4.6779901639546724","10.811345383926241","11.980526025048743","10.136805410090576","4.967406792747548","18.974203568938393","17.461867268679683","7.2554165385650382","3.5418358476953458",NA,NA,NA,"12.009222415216144","20.218076553446569","5.3522074885654281",NA,NA,"6.8822339531437811","12.803043961770619",NA,NA,"10.990717257846956","17.085509394606632","6.5736556584354755","15.483759147184449",NA,"6.6352633391084304","14.910216540038897","19.111442793003313","8.6379029751139207",NA
"1882","18.01543573071109","17.048694808095373","9.2090862462948557","11.300548767942475","8.1917942452912573","8.5807038669796043","11.866156953143282",NA,NA,"9.6383277684574331",NA,"5.0740941144525511","11.174931852380499","12.086334817438301","10.793366726032211","4.4339010476794529","19.072008741974155","16.816930168173108","7.3505233671906467","3.6058841035124827",NA,NA,NA,"12.176289243216896","19.527489835247628","5.3511243807547739",NA,NA,"7.0395918047636563","12.952995422672549",NA,NA,"11.074608301045139","18.030541227183171","6.4470832950368022","15.083205142533657",NA,"8.125015955601711","15.199722989373189","20.523830349026568","8.9500129202079268",NA
"1883","19.637063217089043","18.853475751334052","9.4936413414226237","11.331457180418038","7.9672476010040851","8.5045974402182498","11.755374198548873",NA,NA,"9.8812577093050002",NA,"5.1893879955148536","10.685478242552922","12.515227463437865","10.756702457752052","4.2637219123192089","19.658839780188742","16.444161491353771","7.4458259193946317","3.5758407841278057",NA,NA,NA,"12.938618650201953","19.134406150889276","5.3323317879063481",NA,NA,"7.1519752132220082","12.51085300216687",NA,NA,"11.223775775316161","18.151006806709567","6.9035316012519141","14.647351949492245",NA,"8.4907410158858774","15.255222859036731","23.609075131993759","8.9075284294671029","7.4116148631725034"
"1884","20.417714887660559","18.098019564835585","9.6490504506593329","11.300727397261072","8.507822855769497","9.0764934468028162","11.676775182904645",NA,NA,"9.8258856221364113",NA,"5.1381953039067456","10.122615572022612","12.998209008720954","12.093701670021435","4.3146414614911599","19.854450126260272","17.637713641737559","7.2997406637890991","3.5693444431476129",NA,NA,NA,"13.022972889466407","19.749216442244169","5.4003388822941973",NA,NA,"7.3359035528473386","12.6356575241066",NA,NA,"11.19355806489253","17.432210579642447","6.8751885715286818","15.908733795219854",NA,"10.04285005901388","15.217182527509847","22.709796008756051","8.840510036223252","7.6093235238937549"
"1885","23.310573796888715","18.615395315209412","9.515476846655023","11.30695614818362","7.9007152619560346","8.4331726500084603","11.154363027247998",NA,NA,"9.7701284570006415",NA,"5.1891513044980568","9.8213268272808314","13.318010873643026","13.048752584749806","4.4065902864931683","20.077528108022506","17.621943906673749","7.3958762064315708","3.6744450337896466",NA,NA,NA,"13.156817329470762","19.432172827721409","5.4085509233987716",NA,NA,"7.4646361427090557","11.854020005214895",NA,NA,"10.856599347605933","16.221523425896383","7.0328097789268416","16.598257771805304",NA,"11.529685596622452","14.987551761613762","24.996943926657789","8.7014281848450477","8.04325483931229"
"1886","22.680839283442072","18.211244681969781","9.7422419320425551","11.363070292277079","8.1585280757672312","8.4430796068982499","11.447396280444684",NA,NA,"10.052483835215286",NA,"5.3815858583397036","9.6921731547372936","13.534855344791364","12.477879864475915","4.4213150890144188","19.40029850507667","17.340686381934365","7.6044658198509794","3.9689445080718451",NA,NA,NA,"13.205212548060629","19.536859507744815","5.3982374621063514",NA,NA,"7.8107865880431602","11.387125018413588",NA,NA,"10.56845107306761","15.600521521282793","6.9661190767736301","17.14454588894602",NA,"10.389859183671076","15.125559946037093","25.273469672556523","8.7915026189353913","7.529289584192326"
"1887","23.518668705891141","19.526457289180453","10.316828961886879","11.713774513386273","7.6179528210018184","8.6247565877252566","12.060809663287055",NA,NA,"10.290893563495105",NA,"5.3878500155539779","9.7689229157735475","13.741529953002177","12.910371129878701","4.3468354166430121","20.254488443148269","17.359547541311354","7.7233552601075006","4.1109071402287878",NA,NA,NA,"13.380335484151963","19.428592502000459","5.435162009282247",NA,NA,"7.9098977742632703","13.323747965671222",NA,NA,"10.384890241044246","18.217422987317988","6.8443298269993562","17.08776613274205",NA,"9.6835880132280181","15.552615690582686","21.732388407798755","9.0221045469413745","8.273458963975191"
"1888","26.562148300168602","18.968398002474718","10.212738041895696","11.703583454315696","7.3268738376665956","9.1495932806315246","11.40681004317514",NA,NA,"10.285419584818666",NA,"5.4936251038729313","9.9937674957313973","14.159874424427663","13.204820126672852","4.4972926966222744","20.40388492100972","17.209826559824144","7.6939178830516708","3.8909270226419075",NA,NA,NA,"13.40063487771498","19.561616611574745","5.6701191398766593",NA,NA,"7.9361369297904041","12.810573274162378",NA,NA,"10.707504927669211","17.7518019050089","7.1709619524151238","17.233016132688807",NA,"9.2611218470912","16.077154200426872","26.428262448298689","8.7889583047923701","8.4809469894170029"
"1889","28.313366812525825","20.023707944636403","9.9914286260869076","12.180716095389297","7.4266723462386723","9.1101957016344599","11.523793903540298",NA,NA,"10.327748803834185",NA,"5.6008357020426196","10.021635393738057","14.240810999942227","12.296433084499705","4.6892067113554026","19.807977531587433","17.044002156570567","7.4509667674365119","4.0541790405939464",NA,NA,NA,"13.708740751043731","20.200641985613714","5.8669450252978015",NA,NA,"7.7262664988202152","11.91394589313963",NA,NA,"10.710062932892018","17.367340122235692","7.0378033878109081","17.674441243730286",NA,"9.5232904842010484","16.894906920079055","23.585140261584595","9.1492749291008213","8.1462433773726595"
"1890","25.099088381520129","18.769545725231872","10.478646523029541","12.359956689985006","8.1252619062432068","9.676364949030317","12.171716439996882","4.0460290547423226",NA,"10.861753708295197",NA,"5.8399383525573239","10.387434719679067","14.305482390563562","11.610567811506769","4.8873001787669974","20.69913435355458","16.428651019745381","7.5249944976594394","4.3819865463131418",NA,NA,NA,"13.00611603248352","20.378265126884365","5.989421412259671",NA,NA,"8.0099730304947201","11.875321531934624",NA,NA,"10.704326975274867","20.160955092505116","7.3632189457958317","18.985125739688367",NA,"9.7760007677970862","16.85701951539394","21.092143485647494","9.1085641160418103","8.579181052826236"
"1891","22.974822007913616","19.67382695484055","10.770324061893316","12.241216217245562","8.6325709914845934","9.7998393673410291","13.002230535873133","4.3012884337045465",NA,"10.987050370614131",NA,"5.7087131482419196","10.498002135277439","14.230752925137924","10.121635755096932","5.0047573311628","18.75948393650599","16.715068494294457","7.6309066467237354","4.1398849888928959",NA,NA,NA,"12.891738491811671","20.391707722340488","6.000553070149464",NA,NA,"7.8064180844604429","10.87574223195171",NA,NA,"10.880202151935151","19.995032223140459","7.2159306436021442","17.706492774896251",NA,"10.253097578219952","16.613675134060884","22.492379224256542","9.2069780960466048","7.6690148419720332"
"1892","26.727730765176659","16.775672353796438","10.94038375112769","12.410878931095899","7.4848881429057172","9.645697273127734","12.587345554281251","4.5043280190022426",NA,"11.181405224389122",NA,"5.4036443503729075","10.716993662883315","14.284809402984028","10.558525887136062","5.3247244232632358","20.233076894140805","17.196019356316953","7.5756577928998974","4.3872582603332653",NA,NA,NA,"13.139773341597882","20.580104365692247","6.0749297241055675",NA,NA,"7.7173418238004237","11.904899006818759",NA,NA,"11.622929661251563","20.298591718483813","7.5898367365094987","19.00142016197923",NA,"10.568773926365351","16.06803628077261","22.51014985556456","9.4258524307210561","6.5603795085438064"
"1893","27.486659584274058","15.546159451819447","10.925425719424712","12.460637772691875","6.3704714638508655","9.4945942580590188","13.054939934924487","4.4411005479261858",NA,"11.308618333312987",NA,"5.6561883723539523","10.309727166120249","15.170917073741046","11.237308442672655","5.6698691979592981","20.710266058020697","17.538476478455959","7.686935467356145","4.3662988179114173",NA,NA,NA,"12.852782263390131","20.15422073229449","6.2009649852061948",NA,NA,"7.8171906339660451","13.491857090561595",NA,NA,"11.278277809446148","20.3051704709472","7.9060079222979853","19.608192874089173",NA,"10.473451000264237","15.893274964684259","24.382384743989469","9.1994776935826827","9.0991559317608495"
"1894","30.838708683905775","15.79241886204721","11.457201466322676","12.507336877436815","6.3704714638508655","9.8475803763039167","12.689632793969736","4.0786542307371247",NA,"11.433064361856667","19.17559058406005","5.9112713773816798","11.310079331607543","15.484548757077544","11.49123742663005","5.732419208577527","20.992000006993454","17.594199795973303","7.7188619772988885","4.8466075256660552",NA,NA,NA,"13.443348672235066","19.46490375569218","6.1813731538687033",NA,NA,"7.6601075505179326","15.327890978835079",NA,NA,"11.316499832140863","20.123689493882786","7.9674363722621937","18.850272177768968",NA,"9.7629706990852529","16.991767240197944","26.538799328503558","8.7346046059274514","7.7239589377347118"
"1895","33.232989149216998","14.603095625713463","11.663398616029145","12.664854733034041","7.5514204819537687","9.6462062003304521","13.423843717226269","3.3585845494797266",NA,"11.93395226954657","20.085560946175679","6.2996205697134844","11.075904433360469","15.721768774768433","11.054095569699628","5.6085714629527272","20.439354207342969","17.445603080097911","7.764440705463989","4.8636042538515056",NA,"14.055669629976919",NA,"13.352461167276836","20.205367237174816","6.1767045989465297",NA,NA,"7.9344255623361901","14.193121237102948",NA,NA,"11.159043432468799","20.9373754251998","8.241141198050892","20.674708860993253",NA,"9.5612228326700741","17.343958781009707","25.828699378672127","9.6101485205640937","8.8423549080781214"
"1896","35.732819541510104","15.445806745088214","11.800767531530553","12.810334821077769","6.8528309219492352","9.3106068455411179","13.346856989082436","3.904353553956458",NA,"12.215866290721024","20.002131423697818","6.6257364074261824","11.422227346015896","16.061379939160336","12.138508027456568","5.7192730017507687","18.896877078338605","17.372345480954142","7.8323508593397273","4.5500563921764172",NA,"14.280206988679499",NA,"13.73313465577252","21.567775026061778","6.2673756967402818","11.851504073874802",NA,"7.9884263747377471","15.627989633393385",NA,NA,"10.242794634152583","20.997563089832664","8.4803266069559928","20.822715389213585",NA,"9.8207036818274887","17.779023802933548","26.657232055477508","9.2391361988583238","7.7888527073811877"
"1897","27.914831907923485","14.315330695598579","11.841429415279194","12.937380689501332","6.7530324133771593","10.218025175995042","12.906175407484245","4.044333483341549",NA,"12.337338440760066","20.425047587180913","6.8580619528203064","11.087153694663439","16.280783788683877","10.308970858545631","5.6819704236409159","22.317098347866406","17.376470805700524","7.8364300625850545","4.5966716732374069",NA,"15.024028331499249",NA,"13.892054538746493","21.489709767554171","6.5106230363823023","12.804573893558583",NA,"8.3944104503134298","15.363838516856321",NA,NA,"10.652360427272859","21.722954919101678","8.8300260977903111","21.558365297789653",NA,"9.9187734650496022","17.724143195223331","24.987625704783916","9.8310888921466955","7.0513512127155389"
"1898","29.439808582472732","16.318918893466819","12.400008656658915","13.040578241409992","6.9110467186162792","10.510722416546256","14.312555190760987","4.0493515454028586",NA,"12.360193673560218","20.752198706624437","7.0549508489470032","11.738155354857733","16.915479414093461","11.13163647210756","5.5113442850014058","22.323977342647137","17.251439898338827","7.8261576718822168","5.4183244898167056",NA,"15.666507094270736",NA,"13.918830834813091","21.724334458144746","6.4670683207319897","13.47229837651237",NA,"8.6284473789890033","15.7802235805283",NA,NA,"11.416540136027862","22.564391339209028","9.0733763821394184","21.582527812190406",NA,"10.13621424010649","18.494791263969248","22.668240080808584","9.9068450750707218","7.8680670983386998"
"1899","33.753274865603501","16.099361774911113","12.520423396520473","13.191101035665582","6.7862985829011837","11.37388537997272","14.247412574639283","4.1290729167767495",NA,"12.726190184924901","22.130004877716381","6.7900493818072549","12.148041832706381","16.646450406673516","11.364216363474345","5.504874280137515","20.546742079025265","17.910864315181009","7.8869254363367105","4.9564203294866278",NA,"14.673693619276751",NA,"13.932966994764879","22.35255248538386","6.576208021303712","14.043867116924181",NA,"8.8747218559553183","16.739603958781203",NA,NA,"11.641385553949549","23.853908840857994","9.4759870161552886","22.46822000361724",NA,"10.299404574824999","19.158053031659414","22.951282916819665","10.897529813459226","7.7209088025837547"
"1900","28.775417933274209","16.837782548441485","12.486281490802243","13.463635491984105","6.5284857690899871","11.844409115935253","13.735945370668006","3.8049714110300674",NA,"13.005396441838254","20.769747142184372","7.0546191643993854","12.298511512120717","16.632178507359889","10.146145800474402","5.7148114550261448","21.231869134667207","18.257031403094402","8.0508279945953198","5.111026322812334",NA,"14.568855409715743","5.3447934037069551","13.595135251301746","23.343743370500427","6.5803561489840323","14.619923504986266",NA,"9.2568686644741724","16.380455677181999",NA,"4.928704821543139","11.829638886986746","24.96261331928963","9.3961120686197805","22.387002662245429",NA,"10.201494078532678","18.700237058265838","22.688812927069232","10.921483691091039","7.3688984641555892"
"1901","30.391922034002487","16.094558596384136","12.760747304865516","13.420929661638558","7.3617775359982067","12.599153515815923","14.695248468093007","3.9120947656417489",NA,"13.386475139440421","20.51883376867718","6.9093311466475402","11.685302784836551","16.523623241856203","9.7256481288425114","5.9628296537314585","21.529637703550591","17.809877315382714","8.1628492364250089","5.2273586996821217",NA,"15.662212729857481","6.0251909172653138","14.057785355750557","23.20753444493171","6.6722750758668026","15.502662246580103",NA,"9.0214099515197272","16.794094857084527",NA,"5.4285748397300324","12.558502774979448","22.996677776031898","9.5218357152851762","21.822856608591209","2.7422448173674101","10.493620929064083","18.73296677275496","22.511597836176335","12.04503814825542","7.1491851706448406"
"1902","28.917835499021873","16.025917607694712","12.80436247506722","13.494242343677932","7.1490259527957498","13.551777867980167","15.282225828688357","3.944058489296745",NA,"13.555184677022355","21.004571614733148","6.7209093359367085","11.535947831675907","16.61195663173206","12.462725204423238","6.1263248802139705","23.202720744211415","17.28455795127384","8.2964216520383616","4.890393905720245",NA,"14.375649592788998","6.0492570586090793","14.438999054347372","24.484857975601599","6.7138539309052749","16.15726769978528","17.94900973608592","8.9957599190696289","18.248087031081845",NA,"5.1315609302729053","12.093392896406538","22.677526812380776","9.4469025350565232","22.0503169950752","2.7699236302633672","10.209506936967198","18.914294607249463","25.681483897777433","12.006105024584189","7.6855849124757043"
"1903","32.235925734037743","17.101964293049853","12.806951142890933","13.614869037438147","7.1630134469203961","13.562776876701355","13.584246453882862","3.8162081387685816",NA,"14.201426316090075","20.835602041844243","7.1231134397725988","11.912165180347866","17.003415793542668","12.180149203341152","6.1252775911922983","23.390598330237463","18.033363793202838","8.3919770442496961","5.1710621757409321",NA,"15.829570322483272","5.6369719826894915","14.213678469988754","25.421738758767582","6.635315717151185","17.049340366429519","21.504599886996331","9.0481640508735186","16.979991144677598",NA,"4.414653440443689","12.060157268359816","23.663736742670935","9.9230920048888045","21.366244932034618","3.2736557610359314","10.293948548090841","18.461498589963568","25.991440714978381","12.128041696742489","8.2060173695253482"
"1904","34.761508589146992","18.030439527769847","12.900026591691915","13.792074142633641","7.067893644061729","13.342819569461705","14.902318975339803","3.6705224191289312",NA,"14.36316708708876","20.411457234196483","7.3212212664788661","12.139570713689325","17.37086858641333","12.845732404429594","6.1338216060082225","23.362217952905464","18.06872339521944","8.5555369616405468","5.1483021150697486",NA,"15.935345837920803","5.447168428508725","14.205348398853911","25.187760574486767","6.6197153609769552","17.404448435890398","18.108953430931653","9.0903563306435746","18.77733167916254",NA,"4.2663099424011524","11.905823205807232","23.462271121619363","10.250076553826942","22.068820323966641","3.1245955076719163","10.088597519301521","18.503391785861812","26.127325663899434","12.356439511126151","7.8656358308963314"
"1905","38.390894611948291","17.976078744516546","13.53671614044352","14.014317662827366","7.1819943639909027","14.491157679019402","14.561509172177027","3.7198673027313336","9.6793832642374156","14.443384066914209","20.020364005998793","7.3600606126453147","12.439156903338821","17.941186367640118","13.169796579387185","6.5524595050076631","22.797437335704352","18.089105227812137","8.7179279760550568","5.0148992178770611",NA,"17.417485589961288","5.9417352791980518","14.710237168432657","26.788050384135417","6.6380161627387562","18.458883941856591","18.921053963989905","8.7604822584668991","16.626535344801805",NA,"4.7226503903765469","11.709457109054513","22.735770519296445","10.19877910233866","22.641538299361173","2.5729075749039754","10.620250435666831","19.05268533750138","22.942409747935951","13.241828130272498","7.7267636959435659"
"1906","38.541186135395449","18.936109189323545","13.89821661695254","14.1451830681806","7.9123199213089039","15.648190314415091","15.681704715261899","3.7721175093219008","9.7554666996415644","14.690398909566968","20.894288312836725","7.5842012572633681","12.257218909569803","17.751986467001366","13.01036236265438","6.6983913935658341","23.318653754190649","18.367542356229411","8.9677942440038922","5.6278951124922854",NA,"17.031443323110469","6.5187492797792075","14.802909654907349","28.139078339766442","6.8827187688295419","19.693000363624058","19.28744542041731","8.7435747288470829","15.881484278103098",NA,"5.3080324609754692","12.239531297337516","22.962752145465195","10.982288470160459","24.345283512065301","2.6667258153328235","11.263503081518881","19.346254958372292","24.468417175407673","13.528263688731116","7.1710749112353804"
"1907","37.565625988637365","19.401542950782645","14.662391199963121","14.198470990849534","7.8478799829606309","15.764724701424823","16.803848268866975","3.7135023138482564","10.201596597834678","15.051827443736254","20.641608119826792","7.7609687241473209","13.236390647473252","18.11328310602137","13.191871802212349","6.9566780169100673","21.753980779429199","18.61456363703179","9.1399968717732776","5.7517770958708745",NA,"17.846623832184221","6.4728650661820852","14.339965991642638","28.283835883669301","7.1526210052020005","20.687112353123471","19.958435762095611","8.8781613633097489","15.266594293102482",NA,"4.8396423502962991","12.504817155514976","23.790423724268354","11.651693023875678","24.170528114904119","3.0315776371581973","11.618144500301634","19.592902914066272","26.228978558155191","13.071892414623855","7.1112697005785988"
"1908","39.502061435336195","19.729297875922562","14.600043600902362","14.200479667371152","7.4324121594219292","14.532835113325394","18.140889699241967","3.8142473832921362","10.565610584739542","15.343859808584895","19.393297621795949","7.7347607097763982","13.180518144416387","18.688014868123116","13.121586421534367","6.9020648436932026","21.92664979628606","18.41475866053532","9.2963524972830012","5.7214979832984953",NA,"17.624919734001004","6.3026869344377898","14.433137999741973","26.037952333555157","7.3290427497375585","20.816636619787033","20.71605014936706","8.6622876493756511","16.509673736920899",NA,"5.55959428922871","12.880448968286698","23.55565854801338","11.391398394437681","23.48214440938964","3.0713873150011199","11.429709596291275","18.662637955818351","28.09857835022413","12.101205680818172","7.5528525674727849"
"1909","39.618347127536595","20.961172273244777","14.438608907130668","14.340032172230206","8.0088510935802084","15.661985112491713","17.211361521353606","4.0769457430117155","10.907646033384664","15.736760140664494","20.818206956616951","7.9744821370588586","13.59108259090775","18.660546500693787","13.379932973243703","6.823444597076997","24.798468345550624","19.072781624870132","9.4047425167331298","5.6386104384662543",NA,"17.951416593049633","6.8062501054197346","15.014390589228023","26.638908538690639","7.4205838424178969","20.904807080096631","20.70711298994415","8.5824928070252824","17.308322340690928",NA,"5.6213196701582309","13.023015254577109","22.218360580041324","11.317291581928101","24.397238223974739","3.4624542123719517","12.442246383039459","19.009386547401856","27.762532696966868","13.269372564892313","7.7656207976594311"
"1910","40.663040191182667","21.947776741794243","14.507913788187979","14.676582387404936","8.0755722262367531","16.541441241115013","18.684531279747507","4.1783557569904088","11.30484049311548","16.011563674606137","19.772691351846728","8.0668380322543971","12.927569416920694","18.73019509069141","13.328256881175399","7.3070309906643596","24.69122838010955","19.978262603722904","9.4183392397465351","5.6524602325479858",NA,"17.91603959328782","7.6517474848575624","15.474830364381587","29.131210886551749","7.6749829614706977","21.001977744189926","23.422167359479431","8.7244734857749151","18.47342988318039",NA,"6.1064905945132404","12.553267436155835","23.299898512442489","11.854067383144228","24.977274009314183","3.6297960501036761","13.593136763612932","19.307570196702834","29.302494816762543","13.047302128524572","7.9479025105337957"
"1911","39.767949065637787","21.488245037300775","14.861502617943051","14.982156988293127","8.3742668052617333","17.13859703929019","18.40594975832586","4.1768660596088871","11.63381237671191","16.672140849334582","19.499931701138902","8.2067626570729821","14.238852792961708","19.288105286395162","16.622871579797252","7.6157585042549112","24.486040267404274","20.673351360255108","9.5530607251216431","5.8805856838211525","3.9013783023332804","17.197801506902511","7.8881919408850409","15.805312248253404","29.402942154253871","7.9190206719937564","21.188709319972528","24.470878497179189","8.8227391741805654","17.070935201391414","32.87725270561635","5.4697230882377585","13.289941892919128","22.359832651909297","12.191731933599161","25.247452675094781","3.2145675606735398","13.941388420953315","19.830024363569581","27.59946008287595","13.256463522534942","8.4215893261685402"
