"countrycode","year","labsh"
"STP",1976,0.738317966461182
"STP",1977,0.738317966461182
"STP",1978,0.738317966461182
"STP",1979,0.738317966461182
"STP",1980,0.738317966461182
"STP",1981,0.738317966461182
"STP",1982,0.738317966461182
"STP",1983,0.738317966461182
"STP",1984,0.738317966461182
"STP",1985,0.738317966461182
"STP",1986,0.738317966461182
"STP",1987,0.738317966461182
"STP",1988,0.738317966461182
"STP",1989,0.738317966461182
"STP",1990,0.738317966461182
"STP",1991,0.738317966461182
"STP",1992,0.738317966461182
"STP",1993,0.738317966461182
"STP",1994,0.738317966461182
"STP",1995,0.738317966461182
"STP",1996,0.738317966461182
"STP",1997,0.738317966461182
"STP",1998,0.738317966461182
"STP",1999,0.738317966461182
"STP",2000,0.738317966461182
"STP",2001,0.738317966461182
"STP",2002,0.738317966461182
"STP",2003,0.738317966461182
"STP",2004,0.738317966461182
"STP",2005,0.738317966461182
"STP",2006,0.738317966461182
"STP",2007,0.738317966461182
"STP",2008,0.738317966461182
"STP",2009,0.738317966461182
"STP",2010,0.738317966461182
"STP",2011,0.738317966461182
"STP",2012,0.738317966461182
"STP",2013,0.738317966461182
"STP",2014,0.738317966461182
"STP",2015,0.738317966461182
"STP",2016,0.738317966461182
"STP",2017,0.738317966461182
"SUR",1950,NA
"SUR",1951,NA
"SUR",1952,NA
"SUR",1953,NA
"SUR",1954,NA
"SUR",1955,NA
"SUR",1956,NA
"SUR",1957,NA
"SUR",1958,NA
"SUR",1959,NA
"SUR",1960,NA
"SUR",1961,NA
"SUR",1962,NA
"SUR",1963,NA
"SUR",1964,NA
"SUR",1965,NA
"SUR",1966,NA
"SUR",1967,NA
"SUR",1968,NA
"SUR",1969,NA
"SUR",1970,0.467882215976715
"SUR",1971,0.467882215976715
"SUR",1972,0.467882215976715
"SUR",1973,0.467882215976715
"SUR",1974,0.467882215976715
"SUR",1975,0.467882215976715
"SUR",1976,0.467882215976715
"SUR",1977,0.467882215976715
"SUR",1978,0.467882215976715
"SUR",1979,0.467882215976715
"SUR",1980,0.467882215976715
"SUR",1981,0.467882215976715
"SUR",1982,0.467882215976715
"SUR",1983,0.467882215976715
"SUR",1984,0.467882215976715
"SUR",1985,0.467882215976715
"SUR",1986,0.467882215976715
"SUR",1987,0.467882215976715
"SUR",1988,0.467882215976715
"SUR",1989,0.467882215976715
"SUR",1990,0.467882215976715
"SUR",1991,0.467882215976715
"SUR",1992,0.467882215976715
"SUR",1993,0.467882215976715
"SUR",1994,0.467882215976715
"SUR",1995,0.467882215976715
"SUR",1996,0.467882215976715
"SUR",1997,0.467882215976715
"SUR",1998,0.467882215976715
"SUR",1999,0.467882215976715
"SUR",2000,0.467882215976715
"SUR",2001,0.467882215976715
"SUR",2002,0.467882215976715
"SUR",2003,0.467882215976715
"SUR",2004,0.467882215976715
"SUR",2005,0.467882215976715
"SUR",2006,0.467882215976715
"SUR",2007,0.467882215976715
"SUR",2008,0.421179413795471
"SUR",2009,0.453542768955231
"SUR",2010,0.452156126499176
"SUR",2011,0.452156126499176
"SUR",2012,0.452156126499176
"SUR",2013,0.452156126499176
"SUR",2014,0.452156126499176
"SUR",2015,0.452156126499176
"SUR",2016,0.452156126499176
"SUR",2017,0.452156126499176
"SVK",1950,NA
"SVK",1951,NA
"SVK",1952,NA
"SVK",1953,NA
"SVK",1954,NA
"SVK",1955,NA
"SVK",1956,NA
"SVK",1957,NA
"SVK",1958,NA
"SVK",1959,NA
"SVK",1960,NA
"SVK",1961,NA
"SVK",1962,NA
"SVK",1963,NA
"SVK",1964,NA
"SVK",1965,NA
"SVK",1966,NA
"SVK",1967,NA
"SVK",1968,NA
"SVK",1969,NA
"SVK",1970,0.56901890039444
"SVK",1971,0.56901890039444
"SVK",1972,0.56901890039444
"SVK",1973,0.56901890039444
"SVK",1974,0.56901890039444
"SVK",1975,0.56901890039444
"SVK",1976,0.56901890039444
"SVK",1977,0.56901890039444
"SVK",1978,0.56901890039444
"SVK",1979,0.56901890039444
"SVK",1980,0.56901890039444
"SVK",1981,0.56901890039444
"SVK",1982,0.56901890039444
"SVK",1983,0.56901890039444
"SVK",1984,0.56901890039444
"SVK",1985,0.56901890039444
"SVK",1986,0.56901890039444
"SVK",1987,0.56901890039444
"SVK",1988,0.56901890039444
"SVK",1989,0.56901890039444
"SVK",1990,0.56901890039444
"SVK",1991,0.56901890039444
"SVK",1992,0.56901890039444
"SVK",1993,0.56901890039444
"SVK",1994,0.523506820201874
"SVK",1995,0.524340867996216
"SVK",1996,0.55043226480484
"SVK",1997,0.563328146934509
"SVK",1998,0.566100537776947
"SVK",1999,0.550686717033386
"SVK",2000,0.561460793018341
"SVK",2001,0.553304731845856
"SVK",2002,0.558184027671814
"SVK",2003,0.550782859325409
"SVK",2004,0.530736207962036
"SVK",2005,0.556346118450165
"SVK",2006,0.540203452110291
"SVK",2007,0.532279908657074
"SVK",2008,0.533473432064056
"SVK",2009,0.565421283245087
"SVK",2010,0.545726180076599
"SVK",2011,0.540466129779816
"SVK",2012,0.537754774093628
"SVK",2013,0.542038857936859
"SVK",2014,0.549645364284515
"SVK",2015,0.559447824954987
"SVK",2016,0.567840039730072
"SVK",2017,0.58493310213089
"SVN",1950,NA
"SVN",1951,NA
"SVN",1952,NA
"SVN",1953,NA
"SVN",1954,NA
"SVN",1955,NA
"SVN",1956,NA
"SVN",1957,NA
"SVN",1958,NA
"SVN",1959,NA
"SVN",1960,NA
"SVN",1961,NA
"SVN",1962,NA
"SVN",1963,NA
"SVN",1964,NA
"SVN",1965,NA
"SVN",1966,NA
"SVN",1967,NA
"SVN",1968,NA
"SVN",1969,NA
"SVN",1970,0.729074597358704
"SVN",1971,0.729074597358704
"SVN",1972,0.729074597358704
"SVN",1973,0.729074597358704
"SVN",1974,0.729074597358704
"SVN",1975,0.729074597358704
"SVN",1976,0.729074597358704
"SVN",1977,0.729074597358704
"SVN",1978,0.729074597358704
"SVN",1979,0.729074597358704
"SVN",1980,0.729074597358704
"SVN",1981,0.729074597358704
"SVN",1982,0.729074597358704
"SVN",1983,0.729074597358704
"SVN",1984,0.729074597358704
"SVN",1985,0.729074597358704
"SVN",1986,0.729074597358704
"SVN",1987,0.729074597358704
"SVN",1988,0.729074597358704
"SVN",1989,0.729074597358704
"SVN",1990,0.729074597358704
"SVN",1991,0.729074597358704
"SVN",1992,0.729074597358704
"SVN",1993,0.729074597358704
"SVN",1994,0.729074597358704
"SVN",1995,0.729074597358704
"SVN",1996,0.707554399967194
"SVN",1997,0.679624617099762
"SVN",1998,0.669181406497955
"SVN",1999,0.654930710792542
"SVN",2000,0.662157535552979
"SVN",2001,0.659271001815796
"SVN",2002,0.65483021736145
"SVN",2003,0.64208310842514
"SVN",2004,0.641428172588348
"SVN",2005,0.642979502677917
"SVN",2006,0.636101126670837
"SVN",2007,0.628050088882446
"SVN",2008,0.639049053192139
"SVN",2009,0.664401054382324
"SVN",2010,0.670698165893555
"SVN",2011,0.658623933792114
"SVN",2012,0.660567402839661
"SVN",2013,0.648294806480408
"SVN",2014,0.638421833515167
"SVN",2015,0.634692907333374
"SVN",2016,0.64249849319458
"SVN",2017,0.638666987419128
"SWE",1950,0.615392923355103
"SWE",1951,0.587918817996979
"SWE",1952,0.63130509853363
"SWE",1953,0.640013158321381
"SWE",1954,0.6356281042099
"SWE",1955,0.649269282817841
"SWE",1956,0.640852987766266
"SWE",1957,0.643229782581329
"SWE",1958,0.640640556812286
"SWE",1959,0.625858187675476
"SWE",1960,0.642860531806946
"SWE",1961,0.652532577514648
"SWE",1962,0.66730672121048
"SWE",1963,0.670526504516602
"SWE",1964,0.663566112518311
"SWE",1965,0.670450031757355
"SWE",1966,0.683741748332977
"SWE",1967,0.673514604568481
"SWE",1968,0.677231967449188
"SWE",1969,0.670782804489136
"SWE",1970,0.673645913600922
"SWE",1971,0.686143279075623
"SWE",1972,0.675965249538422
"SWE",1973,0.64438271522522
"SWE",1974,0.626756250858307
"SWE",1975,0.629528641700745
"SWE",1976,0.639748990535736
"SWE",1977,0.652578055858612
"SWE",1978,0.646418273448944
"SWE",1979,0.63165670633316
"SWE",1980,0.612765073776245
"SWE",1981,0.609882831573486
"SWE",1982,0.595567643642426
"SWE",1983,0.570499897003174
"SWE",1984,0.558105766773224
"SWE",1985,0.566446006298065
"SWE",1986,0.561856031417847
"SWE",1987,0.565566599369049
"SWE",1988,0.559970736503601
"SWE",1989,0.567721784114838
"SWE",1990,0.587766230106354
"SWE",1991,0.582283616065979
"SWE",1992,0.576693654060364
"SWE",1993,0.56010627746582
"SWE",1994,0.549765944480896
"SWE",1995,0.522064507007599
"SWE",1996,0.536358118057251
"SWE",1997,0.535796701908112
"SWE",1998,0.510415136814117
"SWE",1999,0.512724339962006
"SWE",2000,0.525793671607971
"SWE",2001,0.541403353214264
"SWE",2002,0.541966378688812
"SWE",2003,0.537586808204651
"SWE",2004,0.529514729976654
"SWE",2005,0.530980050563812
"SWE",2006,0.522144615650177
"SWE",2007,0.531918585300446
"SWE",2008,0.541851580142975
"SWE",2009,0.56052428483963
"SWE",2010,0.541746020317078
"SWE",2011,0.547783672809601
"SWE",2012,0.563581764698029
"SWE",2013,0.566129744052887
"SWE",2014,0.56164425611496
"SWE",2015,0.548431575298309
"SWE",2016,0.550284445285797
"SWE",2017,0.550891757011414
"SWZ",1950,NA
"SWZ",1951,NA
"SWZ",1952,NA
"SWZ",1953,NA
"SWZ",1954,NA
"SWZ",1955,NA
"SWZ",1956,NA
"SWZ",1957,NA
"SWZ",1958,NA
"SWZ",1959,NA
"SWZ",1960,NA
"SWZ",1961,NA
"SWZ",1962,NA
"SWZ",1963,NA
"SWZ",1964,NA
"SWZ",1965,NA
"SWZ",1966,NA
"SWZ",1967,NA
"SWZ",1968,NA
"SWZ",1969,NA
"SWZ",1970,0.711657524108887
"SWZ",1971,0.711657524108887
"SWZ",1972,0.711657524108887
"SWZ",1973,0.711657524108887
"SWZ",1974,0.711657524108887
"SWZ",1975,0.711657524108887
"SWZ",1976,0.711657524108887
"SWZ",1977,0.711657524108887
"SWZ",1978,0.711657524108887
"SWZ",1979,0.711657524108887
"SWZ",1980,0.711657524108887
"SWZ",1981,0.735966145992279
"SWZ",1982,0.726713836193085
"SWZ",1983,0.770794451236725
"SWZ",1984,0.681361138820648
"SWZ",1985,0.683613181114197
"SWZ",1986,0.631054401397705
"SWZ",1987,0.612078845500946
"SWZ",1988,0.612078845500946
"SWZ",1989,0.612078845500946
"SWZ",1990,0.612078845500946
"SWZ",1991,0.612078845500946
"SWZ",1992,0.612078845500946
"SWZ",1993,0.612078845500946
"SWZ",1994,0.612078845500946
"SWZ",1995,0.612078845500946
"SWZ",1996,0.612078845500946
"SWZ",1997,0.612078845500946
"SWZ",1998,0.612078845500946
"SWZ",1999,0.612078845500946
"SWZ",2000,0.612078845500946
"SWZ",2001,0.612078845500946
"SWZ",2002,0.612078845500946
"SWZ",2003,0.612078845500946
"SWZ",2004,0.612078845500946
"SWZ",2005,0.612078845500946
"SWZ",2006,0.612078845500946
"SWZ",2007,0.612078845500946
"SWZ",2008,0.612078845500946
"SWZ",2009,0.612078845500946
"SWZ",2010,0.612078845500946
"SWZ",2011,0.612078845500946
"SWZ",2012,0.612078845500946
"SWZ",2013,0.612078845500946
"SWZ",2014,0.612078845500946
"SWZ",2015,0.612078845500946
"SWZ",2016,0.612078845500946
"SWZ",2017,0.612078845500946
"SXM",1950,NA
"SXM",1951,NA
"SXM",1952,NA
"SXM",1953,NA
"SXM",1954,NA
"SXM",1955,NA
"SXM",1956,NA
"SXM",1957,NA
"SXM",1958,NA
"SXM",1959,NA
"SXM",1960,NA
"SXM",1961,NA
"SXM",1962,NA
"SXM",1963,NA
"SXM",1964,NA
"SXM",1965,NA
"SXM",1966,NA
"SXM",1967,NA
"SXM",1968,NA
"SXM",1969,NA
"SXM",1970,NA
"SXM",1971,NA
"SXM",1972,NA
"SXM",1973,NA
"SXM",1974,NA
"SXM",1975,NA
"SXM",1976,NA
"SXM",1977,NA
"SXM",1978,NA
"SXM",1979,NA
"SXM",1980,NA
"SXM",1981,NA
"SXM",1982,NA
"SXM",1983,NA
"SXM",1984,NA
"SXM",1985,NA
"SXM",1986,NA
"SXM",1987,NA
"SXM",1988,NA
"SXM",1989,NA
"SXM",1990,NA
"SXM",1991,NA
"SXM",1992,NA
"SXM",1993,NA
"SXM",1994,NA
"SXM",1995,NA
"SXM",1996,NA
"SXM",1997,NA
"SXM",1998,NA
"SXM",1999,NA
"SXM",2000,NA
"SXM",2001,NA
"SXM",2002,NA
"SXM",2003,NA
"SXM",2004,NA
"SXM",2005,NA
"SXM",2006,NA
"SXM",2007,NA
"SXM",2008,NA
"SXM",2009,NA
"SXM",2010,NA
"SXM",2011,NA
"SXM",2012,NA
"SXM",2013,NA
"SXM",2014,NA
"SXM",2015,NA
"SXM",2016,NA
"SXM",2017,NA
"SYC",1950,NA
"SYC",1951,NA
"SYC",1952,NA
"SYC",1953,NA
"SYC",1954,NA
"SYC",1955,NA
"SYC",1956,NA
"SYC",1957,NA
"SYC",1958,NA
"SYC",1959,NA
"SYC",1960,NA
"SYC",1961,NA
"SYC",1962,NA
"SYC",1963,NA
"SYC",1964,NA
"SYC",1965,NA
"SYC",1966,NA
"SYC",1967,NA
"SYC",1968,NA
"SYC",1969,NA
"SYC",1970,NA
"SYC",1971,NA
"SYC",1972,NA
"SYC",1973,NA
"SYC",1974,NA
"SYC",1975,NA
"SYC",1976,NA
"SYC",1977,NA
"SYC",1978,NA
"SYC",1979,NA
"SYC",1980,NA
"SYC",1981,NA
"SYC",1982,NA
"SYC",1983,NA
"SYC",1984,NA
"SYC",1985,NA
"SYC",1986,NA
"SYC",1987,NA
"SYC",1988,NA
"SYC",1989,NA
"SYC",1990,NA
"SYC",1991,NA
"SYC",1992,NA
"SYC",1993,NA
"SYC",1994,NA
"SYC",1995,NA
"SYC",1996,NA
"SYC",1997,NA
"SYC",1998,NA
"SYC",1999,NA
"SYC",2000,NA
"SYC",2001,NA
"SYC",2002,NA
"SYC",2003,NA
"SYC",2004,NA
"SYC",2005,NA
"SYC",2006,NA
"SYC",2007,NA
"SYC",2008,NA
"SYC",2009,NA
"SYC",2010,NA
"SYC",2011,NA
"SYC",2012,NA
"SYC",2013,NA
"SYC",2014,NA
"SYC",2015,NA
"SYC",2016,NA
"SYC",2017,NA
"SYR",1950,NA
"SYR",1951,NA
"SYR",1952,NA
"SYR",1953,NA
"SYR",1954,NA
"SYR",1955,NA
"SYR",1956,NA
"SYR",1957,NA
"SYR",1958,NA
"SYR",1959,NA
"SYR",1960,NA
"SYR",1961,NA
"SYR",1962,NA
"SYR",1963,NA
"SYR",1964,NA
"SYR",1965,NA
"SYR",1966,NA
"SYR",1967,NA
"SYR",1968,NA
"SYR",1969,NA
"SYR",1970,NA
"SYR",1971,NA
"SYR",1972,NA
"SYR",1973,NA
"SYR",1974,NA
"SYR",1975,NA
"SYR",1976,NA
"SYR",1977,NA
"SYR",1978,NA
"SYR",1979,NA
"SYR",1980,NA
"SYR",1981,NA
"SYR",1982,NA
"SYR",1983,NA
"SYR",1984,NA
"SYR",1985,NA
"SYR",1986,NA
"SYR",1987,NA
"SYR",1988,NA
"SYR",1989,NA
"SYR",1990,NA
"SYR",1991,NA
"SYR",1992,NA
"SYR",1993,NA
"SYR",1994,NA
"SYR",1995,NA
"SYR",1996,NA
"SYR",1997,NA
"SYR",1998,NA
"SYR",1999,NA
"SYR",2000,NA
"SYR",2001,NA
"SYR",2002,NA
"SYR",2003,NA
"SYR",2004,NA
"SYR",2005,NA
"SYR",2006,NA
"SYR",2007,NA
"SYR",2008,NA
"SYR",2009,NA
"SYR",2010,NA
"SYR",2011,NA
"SYR",2012,NA
"SYR",2013,NA
"SYR",2014,NA
"SYR",2015,NA
"SYR",2016,NA
"SYR",2017,NA
"TCA",1950,NA
"TCA",1951,NA
"TCA",1952,NA
"TCA",1953,NA
"TCA",1954,NA
"TCA",1955,NA
"TCA",1956,NA
"TCA",1957,NA
"TCA",1958,NA
"TCA",1959,NA
"TCA",1960,NA
"TCA",1961,NA
"TCA",1962,NA
"TCA",1963,NA
"TCA",1964,NA
"TCA",1965,NA
"TCA",1966,NA
"TCA",1967,NA
"TCA",1968,NA
"TCA",1969,NA
"TCA",1970,NA
"TCA",1971,NA
"TCA",1972,NA
"TCA",1973,NA
"TCA",1974,NA
"TCA",1975,NA
"TCA",1976,NA
"TCA",1977,NA
"TCA",1978,NA
"TCA",1979,NA
"TCA",1980,NA
"TCA",1981,NA
"TCA",1982,NA
"TCA",1983,NA
"TCA",1984,NA
"TCA",1985,NA
"TCA",1986,NA
"TCA",1987,NA
"TCA",1988,NA
"TCA",1989,NA
"TCA",1990,NA
"TCA",1991,NA
"TCA",1992,NA
"TCA",1993,NA
"TCA",1994,NA
"TCA",1995,NA
"TCA",1996,NA
"TCA",1997,NA
"TCA",1998,NA
"TCA",1999,NA
"TCA",2000,NA
"TCA",2001,NA
"TCA",2002,NA
"TCA",2003,NA
"TCA",2004,NA
"TCA",2005,NA
"TCA",2006,NA
"TCA",2007,NA
"TCA",2008,NA
"TCA",2009,NA
"TCA",2010,NA
"TCA",2011,NA
"TCA",2012,NA
"TCA",2013,NA
"TCA",2014,NA
"TCA",2015,NA
"TCA",2016,NA
"TCA",2017,NA
"TCD",1950,NA
"TCD",1951,NA
"TCD",1952,NA
"TCD",1953,NA
"TCD",1954,NA
"TCD",1955,NA
"TCD",1956,NA
"TCD",1957,NA
"TCD",1958,NA
"TCD",1959,NA
"TCD",1960,0.45519956946373
"TCD",1961,0.45519956946373
"TCD",1962,0.45519956946373
"TCD",1963,0.45519956946373
"TCD",1964,0.45519956946373
"TCD",1965,0.45519956946373
"TCD",1966,0.45519956946373
"TCD",1967,0.45519956946373
"TCD",1968,0.45519956946373
"TCD",1969,0.45519956946373
"TCD",1970,0.45519956946373
"TCD",1971,0.45519956946373
"TCD",1972,0.45519956946373
"TCD",1973,0.45519956946373
"TCD",1974,0.45519956946373
"TCD",1975,0.45519956946373
"TCD",1976,0.455716133117676
"TCD",1977,0.456232666969299
"TCD",1978,0.456749230623245
"TCD",1979,0.457265794277191
"TCD",1980,0.457782357931137
"TCD",1981,0.458298921585083
"TCD",1982,0.458815455436707
"TCD",1983,0.459332019090652
"TCD",1984,0.459848582744598
"TCD",1985,0.460365116596222
"TCD",1986,0.460881680250168
"TCD",1987,0.461398243904114
"TCD",1988,0.46191480755806
"TCD",1989,0.462431371212006
"TCD",1990,0.462947905063629
"TCD",1991,0.463464468717575
"TCD",1992,0.463981032371521
"TCD",1993,0.464497566223145
"TCD",1994,0.46501412987709
"TCD",1995,0.465530693531036
"TCD",1996,0.507219970226288
"TCD",1997,0.516946315765381
"TCD",1998,0.526380121707916
"TCD",1999,0.523378312587738
"TCD",2000,0.555143654346466
"TCD",2001,0.593457221984863
"TCD",2002,0.544290482997894
"TCD",2003,0.49512380361557
"TCD",2004,0.445957064628601
"TCD",2005,0.396790355443954
"TCD",2006,0.404522180557251
"TCD",2007,0.389520585536957
"TCD",2008,0.387472450733185
"TCD",2009,0.442471921443939
"TCD",2010,0.452410370111465
"TCD",2011,0.452410370111465
"TCD",2012,0.452410370111465
"TCD",2013,0.452410370111465
"TCD",2014,0.452410370111465
"TCD",2015,0.452410370111465
"TCD",2016,0.452410370111465
"TCD",2017,0.452410370111465
"TGO",1950,NA
"TGO",1951,NA
"TGO",1952,NA
"TGO",1953,NA
"TGO",1954,NA
"TGO",1955,NA
"TGO",1956,NA
"TGO",1957,NA
"TGO",1958,NA
"TGO",1959,NA
"TGO",1960,0.806201457977295
"TGO",1961,0.806201457977295
"TGO",1962,0.806201457977295
"TGO",1963,0.806201457977295
"TGO",1964,0.806201457977295
"TGO",1965,0.806201457977295
"TGO",1966,0.806201457977295
"TGO",1967,0.806201457977295
"TGO",1968,0.806201457977295
"TGO",1969,0.806201457977295
"TGO",1970,0.806201457977295
"TGO",1971,0.806201457977295
"TGO",1972,0.806201457977295
"TGO",1973,0.806201457977295
"TGO",1974,0.806201457977295
"TGO",1975,0.806201457977295
"TGO",1976,0.806201457977295
"TGO",1977,0.806201457977295
"TGO",1978,0.806201457977295
"TGO",1979,0.806201457977295
"TGO",1980,0.806201457977295
"TGO",1981,0.806201457977295
"TGO",1982,0.806201457977295
"TGO",1983,0.806201457977295
"TGO",1984,0.806201457977295
"TGO",1985,0.806201457977295
"TGO",1986,0.806201457977295
"TGO",1987,0.806201457977295
"TGO",1988,0.806201457977295
"TGO",1989,0.806201457977295
"TGO",1990,0.806201457977295
"TGO",1991,0.806201457977295
"TGO",1992,0.806201457977295
"TGO",1993,0.806201457977295
"TGO",1994,0.806201457977295
"TGO",1995,0.806201457977295
"TGO",1996,0.806201457977295
"TGO",1997,0.806201457977295
"TGO",1998,0.806201457977295
"TGO",1999,0.806201457977295
"TGO",2000,0.806201457977295
"TGO",2001,0.806201457977295
"TGO",2002,0.806201457977295
"TGO",2003,0.806201457977295
"TGO",2004,0.806201457977295
"TGO",2005,0.806201457977295
"TGO",2006,0.806201457977295
"TGO",2007,0.806201457977295
"TGO",2008,0.806201457977295
"TGO",2009,0.806201457977295
"TGO",2010,0.806201457977295
"TGO",2011,0.806201457977295
"TGO",2012,0.806201457977295
"TGO",2013,0.806201457977295
"TGO",2014,0.806201457977295
"TGO",2015,0.806201457977295
"TGO",2016,0.806201457977295
"TGO",2017,0.806201457977295
"THA",1950,0.461012750864029
"THA",1951,0.461012750864029
"THA",1952,0.461012750864029
"THA",1953,0.461012750864029
"THA",1954,0.461012750864029
"THA",1955,0.461012750864029
"THA",1956,0.461012750864029
"THA",1957,0.461012750864029
"THA",1958,0.461012750864029
"THA",1959,0.461012750864029
"THA",1960,0.461012750864029
"THA",1961,0.461012750864029
"THA",1962,0.461012750864029
"THA",1963,0.461012750864029
"THA",1964,0.461012750864029
"THA",1965,0.461012750864029
"THA",1966,0.461012750864029
"THA",1967,0.461012750864029
"THA",1968,0.461012750864029
"THA",1969,0.461012750864029
"THA",1970,0.461012750864029
"THA",1971,0.454190373420715
"THA",1972,0.472669839859009
"THA",1973,0.483432829380035
"THA",1974,0.472435653209686
"THA",1975,0.490032136440277
"THA",1976,0.495560228824615
"THA",1977,0.476179033517838
"THA",1978,0.477765947580338
"THA",1979,0.486669421195984
"THA",1980,0.500516951084137
"THA",1981,0.481263637542725
"THA",1982,0.469754487276077
"THA",1983,0.485640823841095
"THA",1984,0.457023620605469
"THA",1985,0.437017381191254
"THA",1986,0.433444380760193
"THA",1987,0.426333904266357
"THA",1988,0.419321537017822
"THA",1989,0.425531357526779
"THA",1990,0.358231365680695
"THA",1991,0.365580707788467
"THA",1992,0.372626543045044
"THA",1993,0.362801849842072
"THA",1994,0.366712689399719
"THA",1995,0.385799050331116
"THA",1996,0.381131589412689
"THA",1997,0.387260735034943
"THA",1998,0.400943100452423
"THA",1999,0.392881512641907
"THA",2000,0.389553487300873
"THA",2001,0.395007610321045
"THA",2002,0.391287237405777
"THA",2003,0.395707458257675
"THA",2004,0.395525306463242
"THA",2005,0.396644532680511
"THA",2006,0.390562057495117
"THA",2007,0.39122411608696
"THA",2008,0.398354262113571
"THA",2009,0.405048608779907
"THA",2010,0.392814010381699
"THA",2011,0.392814010381699
"THA",2012,0.392814010381699
"THA",2013,0.392814010381699
"THA",2014,0.392814010381699
"THA",2015,0.392814010381699
"THA",2016,0.392814010381699
"THA",2017,0.392814010381699
"TJK",1950,NA
"TJK",1951,NA
"TJK",1952,NA
"TJK",1953,NA
"TJK",1954,NA
"TJK",1955,NA
"TJK",1956,NA
"TJK",1957,NA
"TJK",1958,NA
"TJK",1959,NA
"TJK",1960,NA
"TJK",1961,NA
"TJK",1962,NA
"TJK",1963,NA
"TJK",1964,NA
"TJK",1965,NA
"TJK",1966,NA
"TJK",1967,NA
"TJK",1968,NA
"TJK",1969,NA
"TJK",1970,0.537161827087402
"TJK",1971,0.537161827087402
"TJK",1972,0.537161827087402
"TJK",1973,0.537161827087402
"TJK",1974,0.537161827087402
"TJK",1975,0.537161827087402
"TJK",1976,0.537161827087402
"TJK",1977,0.537161827087402
"TJK",1978,0.537161827087402
"TJK",1979,0.537161827087402
"TJK",1980,0.537161827087402
"TJK",1981,0.537161827087402
"TJK",1982,0.537161827087402
"TJK",1983,0.537161827087402
"TJK",1984,0.537161827087402
"TJK",1985,0.537161827087402
"TJK",1986,0.537161827087402
"TJK",1987,0.537161827087402
"TJK",1988,0.537161827087402
"TJK",1989,0.537161827087402
"TJK",1990,0.537161827087402
"TJK",1991,0.537161827087402
"TJK",1992,0.537161827087402
"TJK",1993,0.537161827087402
"TJK",1994,0.537161827087402
"TJK",1995,0.537161827087402
"TJK",1996,0.537161827087402
"TJK",1997,0.537161827087402
"TJK",1998,0.537161827087402
"TJK",1999,0.537161827087402
"TJK",2000,0.537161827087402
"TJK",2001,0.518258273601532
"TJK",2002,0.473854601383209
"TJK",2003,0.425779402256012
"TJK",2004,0.36644521355629
"TJK",2005,0.396417617797852
"TJK",2006,0.391745388507843
"TJK",2007,0.374867022037506
"TJK",2008,0.364177763462067
"TJK",2009,0.362473011016846
"TJK",2010,0.379664540290833
"TJK",2011,0.428149938583374
"TJK",2012,0.427736341953278
"TJK",2013,0.413255095481873
"TJK",2014,0.463458478450775
"TJK",2015,0.444154500961304
"TJK",2016,0.444154500961304
"TJK",2017,0.444154500961304
"TKM",1950,NA
"TKM",1951,NA
"TKM",1952,NA
"TKM",1953,NA
"TKM",1954,NA
"TKM",1955,NA
"TKM",1956,NA
"TKM",1957,NA
"TKM",1958,NA
"TKM",1959,NA
"TKM",1960,NA
"TKM",1961,NA
"TKM",1962,NA
"TKM",1963,NA
"TKM",1964,NA
"TKM",1965,NA
"TKM",1966,NA
"TKM",1967,NA
"TKM",1968,NA
"TKM",1969,NA
"TKM",1970,NA
"TKM",1971,NA
"TKM",1972,NA
"TKM",1973,NA
"TKM",1974,NA
"TKM",1975,NA
"TKM",1976,NA
"TKM",1977,NA
"TKM",1978,NA
"TKM",1979,NA
"TKM",1980,NA
"TKM",1981,NA
"TKM",1982,NA
"TKM",1983,NA
"TKM",1984,NA
"TKM",1985,NA
"TKM",1986,NA
"TKM",1987,NA
"TKM",1988,NA
"TKM",1989,NA
"TKM",1990,NA
"TKM",1991,NA
"TKM",1992,NA
"TKM",1993,NA
"TKM",1994,NA
"TKM",1995,NA
"TKM",1996,NA
"TKM",1997,NA
"TKM",1998,NA
"TKM",1999,NA
"TKM",2000,NA
"TKM",2001,NA
"TKM",2002,NA
"TKM",2003,NA
"TKM",2004,NA
"TKM",2005,NA
"TKM",2006,NA
"TKM",2007,NA
"TKM",2008,NA
"TKM",2009,NA
"TKM",2010,NA
"TKM",2011,NA
"TKM",2012,NA
"TKM",2013,NA
"TKM",2014,NA
"TKM",2015,NA
"TKM",2016,NA
"TKM",2017,NA
"TTO",1950,0.557900786399841
"TTO",1951,0.557900786399841
"TTO",1952,0.557900786399841
"TTO",1953,0.557900786399841
"TTO",1954,0.557900786399841
"TTO",1955,0.557900786399841
"TTO",1956,0.557900786399841
"TTO",1957,0.557900786399841
"TTO",1958,0.557900786399841
"TTO",1959,0.557900786399841
"TTO",1960,0.557900786399841
"TTO",1961,0.557900786399841
"TTO",1962,0.557900786399841
"TTO",1963,0.557900786399841
"TTO",1964,0.557900786399841
"TTO",1965,0.557900786399841
"TTO",1966,0.557900786399841
"TTO",1967,0.557900786399841
"TTO",1968,0.557900786399841
"TTO",1969,0.557900786399841
"TTO",1970,0.557900786399841
"TTO",1971,0.591668009757996
"TTO",1972,0.592536866664886
"TTO",1973,0.545080840587616
"TTO",1974,0.400435149669647
"TTO",1975,0.396788954734802
